Grupo de Prioridade;Cenário;Identificador;Grupo de Processo;Unidade de Negócio;Área de Negócio;Lider do Cenário;Meu Envolvimento;Situação x Planejamento;Qtde. Execuções Concluídas;Status
P10;Compra de Milho a Fixar - 0202_02 BEL_0002 ITAQUIRAI MS FABRICA DE RACAO;BELLO.PTM.1582.V1;Compras ao Recebimento;BELLO ALIMENTOS LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho a Fixar - 0205_02 BEL_0005 AP DO TABOADO MS FABRICA DE RACAO;BELLO.PTM.1540.V1;Compras ao Recebimento;BELLO ALIMENTOS LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;Compra de Milho a Fixar - 0214_02 BEL_0014 ITAPUI SP FABRICA DE RACAO;BELLO.PTM.1624.V1;Compras ao Recebimento;BELLO ALIMENTOS LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho a Fixar - 0303_02 MAIS_FRA 0003 MIRAGUAI RS FABRICA DE RACAO;MAIS_FRANGO.PTM.0589.V1;Compras ao Recebimento;MAIS FRANGO MIRAGUAI LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho a Fixar - 0402_02 PLUSV_AGRO 0002 UMUARAMA PR FABRICA DE RACAO;PLUSVAL.PTM.1240.V1;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho a Fixar - 0405_02 PLUSV_AGRO 0005 CASCAVEL PR FABRICA DE RACAO;PLUSVAL.PTM.1248.V1;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho a Fixar - 0504_02 CASS_AGRO 0004 CASSILANDIA MS FABRICA DE RACAO;CASSILANDIA.PTM.0163.V1;Compras ao Recebimento;CASSILANDIA AGROAVICOLA LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho a Fixar - 1004_02 AST_COM 0004 ITAPUI SP FABRICA DE RACOES;ASTRA.PTM.0325.V1;Compras ao Recebimento;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho a Fixar - 1005_02 AST_COM 0005 ITAPUI SP FABRICA DE RACAO;ASTRA.PTM.0326.V1;Compras ao Recebimento;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho a Fixar - 1201_02 MAR_TERRA 0001 ITAPORA MS FABRICA DE RACAO;MAR_E_TERRA.PTM.0537.V1;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho a Fixar - 1301_02 RAC_DRMX 0001 DOURADOS MS FABRICA DE RACAO;DOURAMIX.PTM.0112.V1;Compras ao Recebimento;RACOES DOURAMIX LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho Comercial - 0017_02 PLU_AGRO 0017 TAMBAU SP FABRICA DE RACAO;PLUMA_AGRO.PTM.2096.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho Comercial - 0028_02 PLU_AGRO 0028 CASCAVEL PR FABRICA DE RACAO;PLUMA_AGRO.PTM.2129.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;Compra de Milho Comercial - 0029_02 PLU_AGRO 0029 FORMOSA GO FABRICA DE RACAO;PLUMA_AGRO.PTM.2132.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho Comercial - 0035_02 PLU_AGRO 0035 BRASILIA DF FABRICA DE RACAO;PLUMA_AGRO.PTM.2113.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho Comercial - 0042_02 PLU_AGRO 0042 BARIRI SP FABRICA DE RACAO;PLUMA_AGRO.PTM.2097.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho Comercial - 0059_02 PLU_AGRO 0059 DOIS VIZINHOS PR FABRICA DE RACAO;PLUMA_AGRO.PTM.2131.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho Comercial - 0202_02 BEL_0002 ITAQUIRAI MS FABRICA DE RACAO;BELLO.PTM.1541.V1;Compras ao Recebimento;BELLO ALIMENTOS LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho Comercial - 0205_02 BEL_0005 AP DO TABOADO MS FABRICA DE RACAO;BELLO.PTM.1505.V1;Compras ao Recebimento;BELLO ALIMENTOS LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho Comercial - 0214_02 BEL_0014 ITAPUI SP FABRICA DE RACAO;BELLO.PTM.1608.V1;Compras ao Recebimento;BELLO ALIMENTOS LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho Comercial - 0303_02 MAIS_FRA 0003 MIRAGUAI RS FABRICA DE RACAO;MAIS_FRANGO.PTM.0590.V1;Compras ao Recebimento;MAIS FRANGO MIRAGUAI LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho Comercial - 0402_02 PLUSV_AGRO 0002 UMUARAMA PR FABRICA DE RACAO;PLUSVAL.PTM.1231.V1;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho Comercial - 0405_02 PLUSV_AGRO 0005 CASCAVEL PR FABRICA DE RACAO;PLUSVAL.PTM.1242.V1;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho Comercial - 0504_02 CASS_AGRO 0004 CASSILANDIA MS FABRICA DE RACAO;CASSILANDIA.PTM.0164.V1;Compras ao Recebimento;CASSILANDIA AGROAVICOLA LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho Comercial - 1004_02 AST_COM 0004 ITAPUI SP FABRICA DE RACOES;ASTRA.PTM.0320.V1;Compras ao Recebimento;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho Comercial - 1005_02 AST_COM 0005 ITAPUI SP FABRICA DE RACAO;ASTRA.PTM.0319.V1;Compras ao Recebimento;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;Compra de Milho Comercial - 1201_02 MAR_TERRA 0001 ITAPORA MS FABRICA DE RACAO;MAR_E_TERRA.PTM.0540.V1;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Compra de Milho Comercial - 1301_02 RAC_DRMX 0001 DOURADOS MS FABRICA DE RACAO;DOURAMIX.PTM.0111.V1;Compras ao Recebimento;RACOES DOURAMIX LTDA;Fiscal;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;COMP_01;PLUMA_AGRO.ETR.104.V4;Execução de transportes;PLUMA AGROAVICOLA LTDA;Logística e Transporte;Willian Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;COMP_02;PLUMA_AGRO.ETR.107.V4;Execução de transportes;PLUMA AGROAVICOLA LTDA;Logística e Transporte;Willian Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;COMP_03;PLUMA_AGRO.ETR.121.V4;Execução de transportes;PLUMA AGROAVICOLA LTDA;Logística e Transporte;Willian Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;COMP_04;PLUMA_AGRO.ETR.123.V4;Execução de transportes;PLUMA AGROAVICOLA LTDA;Logística e Transporte;Willian Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;COMP_05;PLUMA_AGRO.ETR.109.V4;Execução de transportes;PLUMA AGROAVICOLA LTDA;Logística e Transporte;Willian Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;COMP_06;PLUMA_AGRO.ETR.110.V4;Execução de transportes;PLUMA AGROAVICOLA LTDA;Logística e Transporte;Willian Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;COMP_07;PLUMA_AGRO.ETR.111.V4;Execução de transportes;PLUMA AGROAVICOLA LTDA;Logística e Transporte;Willian Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;COMP_08;PLUMA_AGRO.ETR.115.V4;Execução de transportes;PLUMA AGROAVICOLA LTDA;Logística e Transporte;Willian Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;COMP_09;PLUMA_AGRO.ETR.112.V4;Execução de transportes;PLUMA AGROAVICOLA LTDA;Logística e Transporte;Willian Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;COMP_10;PLUMA_AGRO.ETR.116.V4;Execução de transportes;PLUMA AGROAVICOLA LTDA;Logística e Transporte;Willian Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;COMP_11;PLUMA_AGRO.ETR.122.V4;Execução de transportes;PLUMA AGROAVICOLA LTDA;Logística e Transporte;Willian Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;COMP_12;PLUMA_AGRO.ETR.102.V4;Execução de transportes;PLUMA AGROAVICOLA LTDA;Logística e Transporte;Willian Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;COMP_13;PLUMA_AGRO.ETR.117.V4;Execução de transportes;PLUMA AGROAVICOLA LTDA;Logística e Transporte;Willian Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;COMP_14;PLUMA_AGRO.ETR.103.V4;Execução de transportes;PLUMA AGROAVICOLA LTDA;Logística e Transporte;Willian Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;COMP_15;PLUMA_AGRO.ETR.101.V4;Execução de transportes;PLUMA AGROAVICOLA LTDA;Logística e Transporte;Willian Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;COMP_16;PLUMA_AGRO.ETR.118.V4;Execução de transportes;PLUMA AGROAVICOLA LTDA;Logística e Transporte;Willian Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;COMP_17;PLUMA_AGRO.ETR.113.V4;Execução de transportes;PLUMA AGROAVICOLA LTDA;Logística e Transporte;Willian Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;COMP_18;PLUMA_AGRO.ETR.108.V4;Execução de transportes;PLUMA AGROAVICOLA LTDA;Logística e Transporte;Willian Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;COMP_19;PLUMA_AGRO.ETR.119.V4;Execução de transportes;PLUMA AGROAVICOLA LTDA;Logística e Transporte;Willian Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;COMP_20;PLUMA_AGRO.ETR.105.V4;Execução de transportes;PLUMA AGROAVICOLA LTDA;Logística e Transporte;Willian Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;COMP_21;PLUMA_AGRO.ETR.106.V4;Execução de transportes;PLUMA AGROAVICOLA LTDA;Logística e Transporte;Willian Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Contabilização de Custos;COPRIMAR.PPE.0010.V4;Planejamento de Produção ao Estoque;COPRIMAR COMERCIO DE PESCADOS E FRUTOS DO MAR LTDA;Controladoria;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Contabilização de Custos;GPL_TRADING.PPE.0007.V4;Planejamento de Produção ao Estoque;GPL TRADING IMPORTACAO E EXPORTACAO LTDA;Controladoria;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;Contabilização de Custos;PLUMA_GEN.PPE.0017.V4;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Controladoria;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;Contabilização de Custos;BELLO.PPE.0052.V4;Planejamento de Produção ao Estoque;BELLO ALIMENTOS LTDA;Controladoria;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;Contabilização de Custos;MAR_E_TERRA.PPE.0025.V4;Planejamento de Produção ao Estoque;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Controladoria;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;Contabilização de Custos;MAIS_FRANGO.PPE.0015.V4;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Controladoria;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Contabilização de Custos;CASSILANDIA.PPE.0014.V4;Planejamento de Produção ao Estoque;CASSILANDIA AGROAVICOLA LTDA;Controladoria;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Contabilização de Custos;DF_AVES.PPE.0009.V4;Planejamento de Produção ao Estoque;DF AVES LTDA;Controladoria;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Contabilização de Custos;PLUMA_AGRO.PPE.0058.V4;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Controladoria;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Contabilização de Custos;PLUSVAL.PPE.0057.V4;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Controladoria;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;Contabilização de Custos;ASTRA.PPE.0009.V4;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Controladoria;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;Contabilização de Custos;DOURAMIX.PPE.0009.V4;Planejamento de Produção ao Estoque;RACOES DOURAMIX LTDA;Controladoria;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;CONTRATOS DE FORNECIMENTO DE MATÉRIA PRIMA (FIXO E A FIXAR) e ORDEM DE COMPRA - 0017_02 PLU_AGRO 00;PLUMA_AGRO.PTM.2305.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Produção;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;CONTRATOS DE FORNECIMENTO DE MATÉRIA PRIMA (FIXO E A FIXAR) e ORDEM DE COMPRA - 0028_02 PLU_AGRO 00;PLUMA_AGRO.PTM.2310.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Produção;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;CONTRATOS DE FORNECIMENTO DE MATÉRIA PRIMA (FIXO E A FIXAR) e ORDEM DE COMPRA - 0029_02 PLU_AGRO 00;PLUMA_AGRO.PTM.2313.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Produção;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;CONTRATOS DE FORNECIMENTO DE MATÉRIA PRIMA (FIXO E A FIXAR) e ORDEM DE COMPRA - 0035_02 PLU_AGRO 00;PLUMA_AGRO.PTM.2303.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Produção;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;CONTRATOS DE FORNECIMENTO DE MATÉRIA PRIMA (FIXO E A FIXAR) e ORDEM DE COMPRA - 0042_02 PLU_AGRO 00;PLUMA_AGRO.PTM.2302.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Produção;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;CONTRATOS DE FORNECIMENTO DE MATÉRIA PRIMA (FIXO E A FIXAR) e ORDEM DE COMPRA - 0059_02 PLU_AGRO 00;PLUMA_AGRO.PTM.2301.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Produção;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;CONTRATOS DE FORNECIMENTO DE MATÉRIA PRIMA (FIXO E A FIXAR) e ORDEM DE COMPRA - 0201_12 BEL_0001 IT;BELLO.PTM.1663.V1;Compras ao Recebimento;BELLO ALIMENTOS LTDA;Produção;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;CONTRATOS DE FORNECIMENTO DE MATÉRIA PRIMA (FIXO E A FIXAR) e ORDEM DE COMPRA - 0202_02 BEL_0002 IT;BELLO.PTM.1666.V1;Compras ao Recebimento;BELLO ALIMENTOS LTDA;Produção;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;CONTRATOS DE FORNECIMENTO DE MATÉRIA PRIMA (FIXO E A FIXAR) e ORDEM DE COMPRA - 0205_02 BEL_0005 AP;BELLO.PTM.1655.V1;Compras ao Recebimento;BELLO ALIMENTOS LTDA;Produção;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;CONTRATOS DE FORNECIMENTO DE MATÉRIA PRIMA (FIXO E A FIXAR) e ORDEM DE COMPRA - 0205_12 BEL_0005 AP;BELLO.PTM.1662.V1;Compras ao Recebimento;BELLO ALIMENTOS LTDA;Produção;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;CONTRATOS DE FORNECIMENTO DE MATÉRIA PRIMA (FIXO E A FIXAR) e ORDEM DE COMPRA - 0212_09 BEL_0012 EL;BELLO.PTM.1665.V1;Compras ao Recebimento;BELLO ALIMENTOS LTDA;Produção;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;CONTRATOS DE FORNECIMENTO DE MATÉRIA PRIMA (FIXO E A FIXAR) e ORDEM DE COMPRA - 0214_02 BEL_0014 IT;BELLO.PTM.1652.V1;Compras ao Recebimento;BELLO ALIMENTOS LTDA;Produção;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;CONTRATOS DE FORNECIMENTO DE MATÉRIA PRIMA (FIXO E A FIXAR) e ORDEM DE COMPRA - 0232_09 BEL_0032 BA;BELLO.PTM.1669.V1;Compras ao Recebimento;BELLO ALIMENTOS LTDA;Produção;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;CONTRATOS DE FORNECIMENTO DE MATÉRIA PRIMA (FIXO E A FIXAR) e ORDEM DE COMPRA - 0301_09 MAIS_FRA 00;MAIS_FRANGO.PTM.0608.V1;Compras ao Recebimento;MAIS FRANGO MIRAGUAI LTDA;Produção;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;CONTRATOS DE FORNECIMENTO DE MATÉRIA PRIMA (FIXO E A FIXAR) e ORDEM DE COMPRA - 0301_12 MAIS_FRA 00;MAIS_FRANGO.PTM.0610.V1;Compras ao Recebimento;MAIS FRANGO MIRAGUAI LTDA;Produção;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;CONTRATOS DE FORNECIMENTO DE MATÉRIA PRIMA (FIXO E A FIXAR) e ORDEM DE COMPRA - 0303_02 MAIS_FRA 00;MAIS_FRANGO.PTM.0606.V1;Compras ao Recebimento;MAIS FRANGO MIRAGUAI LTDA;Produção;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;CONTRATOS DE FORNECIMENTO DE MATÉRIA PRIMA (FIXO E A FIXAR) e ORDEM DE COMPRA - 0402_02 PLUSV_AGRO;PLUSVAL.PTM.1279.V1;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Produção;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;CONTRATOS DE FORNECIMENTO DE MATÉRIA PRIMA (FIXO E A FIXAR) e ORDEM DE COMPRA - 0405_02 PLUSV_AGRO;PLUSVAL.PTM.1280.V1;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Produção;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;CONTRATOS DE FORNECIMENTO DE MATÉRIA PRIMA (FIXO E A FIXAR) e ORDEM DE COMPRA - 0406_12 PLUSV_AGRO;PLUSVAL.PTM.1284.V1;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Produção;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P1;CONTRATOS DE FORNECIMENTO DE MATÉRIA PRIMA (FIXO E A FIXAR) e ORDEM DE COMPRA - 0409_12 PLUSV_AGRO;PLUSVAL.PTM.1277.V1;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Produção;Gabriel Miranda;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
