Grupo de Prioridade;Cenário;Identificador;Grupo de Processo;Unidade de Negócio;Área de Negócio;Lider do Cenário;Meu Envolvimento;Situação x Planejamento;Qtde. Execuções Concluídas;Status
P10;GRF.01.0064 - COMPRA DE BEM PARA O ATIVO IMOBILIZADO;MAR_E_TERRA.PTM.033.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Cancelado
P10;GRF.01.0064 - COMPRA DE BEM PARA O ATIVO IMOBILIZADO;PLUSVAL.PTM.1174.V1;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Cancelado
P10;GRF.01.0064 - COMPRA DE BEM PARA O ATIVO IMOBILIZADO;PLUMA_AGRO.PTM.2026.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Cancelado
P10;GRF.01.0065 - COMPRA DE BEM PARA O ATIVO IMOBILIZADO;PLUSVAL.PTM.1196.V1;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Cancelado
P10;GRF.01.0065 - COMPRA DE BEM PARA O ATIVO IMOBILIZADO;MAR_E_TERRA.PTM.034.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0065 - COMPRA DE BEM PARA O ATIVO IMOBILIZADO;PLUMA_AGRO.PTM.2012.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Cancelado
P10;GRF.01.0066 - COMPRA DE MATERIAL PARA USO OU CONSUMO/CT-E;MAR_E_TERRA.PTM.013.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Bloqueado
P10;GRF.01.0067 - COMPRA DE MATERIAL PARA USO OU CONSUMO;MAR_E_TERRA.PTM.005.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0068 - COMPRA DE MATERIAL PARA USO OU CONSUMO;MAR_E_TERRA.PTM.010.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0069 - COMPRA DE MATERIAL PARA USO OU CONSUMO;MAR_E_TERRA.PTM.028.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0070 - COMPRA DE MATERIAL PARA USO OU CONSUMO;MAR_E_TERRA.PTM.006.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0071 - COMPRA DE MATERIAL PARA USO OU CONSUMO;MAR_E_TERRA.PTM.023.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0072 - COMPRA DE MATERIAL PARA USO OU CONSUMO;MAR_E_TERRA.PTM.008.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0073 - COMPRA DE MATERIAL PARA USO OU CONSUMO;MAR_E_TERRA.PTM.009.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0074 - COMPRA DE MATERIAL PARA USO OU CONSUMO;MAR_E_TERRA.PTM.025.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0075 - COMPRA DE MATERIAL PARA USO OU CONSUMO;MAR_E_TERRA.PTM.016.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0076 - COMPRA DE MATERIAL PARA USO OU CONSUMO;MAR_E_TERRA.PTM.018.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0077 - COMPRA DE MATERIAL PARA USO OU CONSUMO;MAR_E_TERRA.PTM.026.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0078 - COMPRA DE MATERIAL PARA USO OU CONSUMO;MAR_E_TERRA.PTM.024.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0079 - COMPRA DE MATERIAL PARA USO OU CONSUMO;MAR_E_TERRA.PTM.030.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0080 - COMPRA DE MATERIAL PARA USO OU CONSUMO/CT-E;MAR_E_TERRA.PTM.017.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0081 - COMPRA DE MATERIAL PARA USO OU CONSUMO/CT-E;MAR_E_TERRA.PTM.029.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0082 - COMPRA DE MATERIAL PARA USO OU CONSUMO;MAR_E_TERRA.PTM.021.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0083 - COMPRA DE MATERIAL PARA USO OU CONSUMO;MAR_E_TERRA.PTM.014.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0084 - COMPRA DE MATERIAL PARA USO OU CONSUMO;MAR_E_TERRA.PTM.011.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0085 - COMPRA DE MATERIAL PARA USO OU CONSUMO;MAR_E_TERRA.PTM.019.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0086 - COMPRA DE MATERIAL PARA USO OU CONSUMO/CT-E;MAR_E_TERRA.PTM.015.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0087 - COMPRA DE MATERIAL PARA USO OU CONSUMO;MAR_E_TERRA.PTM.007.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0088 - COMPRA DE MATERIAL PARA USO OU CONSUMO;MAR_E_TERRA.PTM.012.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0089 - TRANSFERÊNCIA DE MATERIAL PARA USO OU CONSUMO;MAR_E_TERRA.PTM.045.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Bloqueado
P6;GRF.01.0090 - COMPRA DE COMBUSTÍVEL OU LUBRIFICANTE POR CONSUMIDOR OU USUÁRIO FINAL;MAR_E_TERRA.PTM.020.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0091 - COMPRA DE COMBUSTÍVEL OU LUBRIFICANTE POR CONSUMIDOR OU USUÁRIO FINAL;MAR_E_TERRA.PTM.027.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0097 - ENTRADA DE BEM POR CONTA DE CONTRATO DE COMODATO/CT-E;MAR_E_TERRA.PTM.044.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Bloqueado
P10;GRF.01.0098 - ENTRADA DE BEM POR CONTA DE CONTRATO DE COMODATO;MAR_E_TERRA.PTM.043.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;GRF.01.0099 - RETORNO POR CONTRATO DE COMODATO;MAR_E_TERRA.PTM.042.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;GRF.01.0100 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE;MAR_E_TERRA.PTM.001.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Bloqueado
P10;GRF.01.0114 - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA/CT-E;MAR_E_TERRA.PTM.041.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;GRF.01.0116 - COMPRA DE ENERGIA ELÉTRICA UTILIZADA POR POR ESTABELECIMENTO INDUSTRIAL;MAR_E_TERRA.PTM.022.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Bloqueado
P10;GRF.01.0117 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;MAR_E_TERRA.PTM.002.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0118 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;MAR_E_TERRA.PTM.004.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.0119 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;MAR_E_TERRA.PTM.003.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P5;GRF.01.0120 - RETORNO DE MERCADORIA OU BEM REMETIDO PARA CONSERTO OU REPARO;MAR_E_TERRA.PTM.039.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P5;GRF.01.0121 - RETORNO DE MERCADORIA OU BEM REMETIDO PARA CONSERTO OU REPARO/CT-E;MAR_E_TERRA.PTM.040.V2;Compras ao Recebimento;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P2;GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;PLUMA_AGRO.PTM.012.V2;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.10015 - COMPRA DE BEM PARA O ATIVO IMOBILIZADO;PLUMA_AGRO.PTM.051.V2;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Bloqueado
P3;GRF.01.10015 - COMPRA DE BEM PARA O ATIVO IMOBILIZADO;PLUSVAL.PTM.1164.V1;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Cancelado
P10;GRF.01.10016 - TRANSFERÊNCIA DE MATERIAL PARA USO OU CONSUMO;PLUMA_AGRO.PTM.074.V2;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Bloqueado
P10;GRF.01.10019 - RETORNO DE MERCADORIA OU BEM REMETIDO PARA CONSERTO OU REPARO;PLUMA_AGRO.PTM.061.V2;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;GRF.01.10020 - RETORNO DE VASILHAME OU SACARIA;PLUMA_AGRO.PTM.065.V2;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P4;GRF.01.10021 - RETORNO DE VASILHAME OU SACARIA;PLUMA_AGRO.PTM.067.V2;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;GRF.01.10022 - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;PLUMA_AGRO.PTM.063.V2;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.10025 - ENTRADA DE VASILHAME OU SACARIA;PLUMA_AGRO.PTM.058.V2;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Não Iniciado
P10;GRF.01.10026 - RETORNO DE VASILHAME OU SACARIA;PLUMA_AGRO.PTM.059.V2;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.10028 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;PLUMA_AGRO.PTM.017.V2;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.10029 - COMPRA DE MATERIAL PARA USO OU CONSUMO;PLUMA_AGRO.PTM.016.V2;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P2;GRF.01.10030 - TRANSFERÊNCIA DE MATERIAL PARA USO OU CONSUMO;PLUMA_AGRO.PTM.069.V2;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Bloqueado
P10;GRF.01.10031 - COMPRA DE COMBUSTÍVEL OU LUBRIFICANTE POR CONSUMIDOR OU USUÁRIO FINAL;PLUMA_AGRO.PTM.031.V2;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.10034 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE;PLUMA_AGRO.PTM.054.V2;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Bloqueado
P10;GRF.01.10038 - OUTRA ENTRADA DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;PLUMA_AGRO.PTM.019.V2;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Bloqueado
P10;GRF.01.1019 - COMPRA DE BEM PARA O ATIVO IMOBILIZADO;PLUSVAL.PTM.035.V2;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Bloqueado
P10;GRF.01.1019 - COMPRA DE BEM PARA O ATIVO IMOBILIZADO;PLUMA_AGRO.PTM.2001.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Cancelado
P10;GRF.01.1020 - COMPRA DE BEM PARA O ATIVO IMOBILIZADO;PLUSVAL.PTM.037.V2;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Bloqueado
P10;GRF.01.1020 - COMPRA DE BEM PARA O ATIVO IMOBILIZADO;PLUMA_AGRO.PTM.2024.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Cancelado
P10;GRF.01.1021 - COMPRA DE ATIVO IMOBILIZADO;PLUSVAL.PTM.034.V2;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Bloqueado
P10;GRF.01.1021 - COMPRA DE ATIVO IMOBILIZADO;PLUMA_AGRO.PTM.2035.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Cancelado
P10;GRF.01.1022 - COMPRA DE BEM PARA O ATIVO IMOBILIZADO;PLUMA_AGRO.PTM.1998.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Cancelado
P3;GRF.01.1022 - COMPRA DE BEM PARA O ATIVO IMOBILIZADO;PLUSVAL.PTM.032.V2;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Bloqueado
P10;GRF.01.1023 - COMPRA DE BEM PARA O ATIVO IMOBILIZADO - COM ST/CT-E;PLUSVAL.PTM.033.V2;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Bloqueado
P10;GRF.01.1023 - COMPRA DE BEM PARA O ATIVO IMOBILIZADO - COM ST/CT-E;PLUMA_AGRO.PTM.2013.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Cancelado
P10;GRF.01.1024 - COMPRA DE BEM PARA O ATIVO IMOBILIZADO;PLUSVAL.PTM.036.V2;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.1024 - COMPRA DE BEM PARA O ATIVO IMOBILIZADO;PLUMA_AGRO.PTM.1981.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Cancelado
P10;GRF.01.1032 - COMPRA DE ENERGIA ELÉTRICA UTILIZADA POR POR ESTABELECIMENTO INDUSTRIAL;PLUSVAL.PTM.030.V2;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Bloqueado
P10;GRF.01.1033 - COMPRA DE MATERIAL PARA USO OU CONSUMO;PLUSVAL.PTM.016.V2;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P2;GRF.01.1034 - COMPRA DE MERCADORIA PARA USO OU CONSUMO;PLUSVAL.PTM.028.V2;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.1035 - COMPRA DE MATERIAL PARA USO OU CONSUMO/CT-E;PLUSVAL.PTM.018.V2;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.1036 - COMPRA DE MERCADORIA PARA USO OU CONSUMO/CT-E;PLUSVAL.PTM.015.V2;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.1037 - COMPRA DE MATERIAL PARA USO OU CONSUMO;PLUSVAL.PTM.026.V2;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade;Dentro do Planejamento;0;Em Andamento
P10;GRF.01.1038 - COMPRA DE MATERIAL PARA USO OU CONSUMO;PLUSVAL.PTM.024.V2;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Bloqueado
P10;GRF.01.1039 - COMPRA DE MERCADORIA PARA USO OU CONSUMO/CT-E;PLUSVAL.PTM.020.V2;Compras ao Recebimento;PLUSVAL AGROAVICOLA LTDA;Fiscal;Cleber Escritori;Sem Atividade, cancelado;Cancelado;0;Bloqueado
